id,year,text,ciarfn,company,ciarfn2
396978,1910,"ls7 Bank. This company was registered April 28th, 1903, and entered into ac agreement to acquire from J. Woolf Cohon, 7,700 fully-paid shares in Adventurers Ashanti and Wassan , Limited, and the benefit of certain services in connection with New Zealand and Egypt. The purchase consideration for shares and services was £17,500, in 20,000 shares credited as 17s. 6d. paid. The Bulawayo Gold Beefs Development, Ltd. registered July 9th, 1897, tee vol. for 1905 , has linen absorbed, also the Luit Syndicate, Ltd. registered February 11th, 1001, . ce rol. for 1905 . The authorised capital is £50,000, in 5C,000 shares of £1 each ; 43,042 shares are issued and fully paid. No accounts yet issued. Transfer form, common : fee, 2s. 6d. AFRICAN And mex ICAN Ml nes DEVELOPMENT COMPANY. LIMITED. This company was registered December 29th, 1901 sec vol. for 1906 . On February 19th, 1909, the company was dissolved. AFRICAN CITY PROPERTIES TRU tTTTWtED. Trustees for Debenture-Holders.",African Development Company Limited,AFRICAN ICAN DEVELOPMENT COMPANY LIMITED,African Development Company Limited
1116570,1923,"AFRICAN DEVELOPM ENDT AtN D GENERAL TRUST, LTD. 1rec ors.",African Development Corporation Limited,AFRICAN DEVELOPM ENDT GENERAL TRUST,African Development Company Limited
713453,1915,"AFRICAN DIAMOND DEVELOPMENT COM PANY, LTD.",African Diamond Edging Syndicate Limited,AFRICAN DIAMOND DEVELOPMENT COM PANY,African Diamond Edging Syndicate Limited
647916,1914,"Tmhe authorised capital is £125.000, in 500,000 shares of 5s. each. AFRICAN DREDGERS, LIMITED",African Dredgers Limited,AFRICAN DREDGERS LIMITED,African Dredgers Limited
116508,1891,"AFRICAN ESTATES AGENCY, LIMITED.",African Estates And Mining Company,AFRICAN ESTATES AGENCY LIMITED,African Estates And Mining Company
149053,1893,AFBICAIT EXCHEQUER GOLD,African Exchequer Gold,AFBICAIT EXCHEQUER GOLD,African Exchequer Gold
80789,1889,AFRICAN EXCHEQUER GOLD MINING AND,African Exploration And Development Company,AFRICAN EXCHEQUER GOLD MINING AND,African Exploration And Development Company
116533,1891,AFRICAN EXPLORATION AND INVESTMENT,African Exploration And Investment Company,AFRICAN EXPLORATION AND INVESTMENT COMPANY,African Exploration And Investment Company
341797,1909,"AFRICAN EXPLORERS, LI MlTEDT Directors Alfred Ash. I W. McKeand. Secretary and Offloes W. W. Macalistcr, 80, Coleman Street, E.C.",African Expltcoormaptainoyn Liamnitedd Development,AFRICAN EXPLORERS MLTEDT,African Expltcoormaptainoyn Liamnitedd Development
341803,1909,AFRICAN FARMS. LIMITED.,African Farms Limited Cmihiigi Calg,AFRICAN FARMS LIMITED,African Farms Limited Cmihiigi Calg
458207,1911,AFBICAN FEEEHOLD GOAL,African Feeehold Goal,AFBICAN FEEEHOLD GOAL,African Feeehold Goal
831612,1917,"AFRICAN FRDEireEcHtoOrsL QDualificCatOionA, L£100 .LANDS, LTD.",African Frdeir Qdir Lands Limited,AFRICAN FRDEIR QDIR LANDS LIMITED,African Frdeir Qdir Lands Limited
831616,1917,"AFRICAN FREEEIOLD COAL LANDS - Secretary Auditors Cole, James, Bond & Co. and Offices W. G. Newman, Finsbury Court, E.C.",African Freehold Coal Lands Limited,AFRICAN FRDEIR QDIR LANDS LIMITED,African Freehold Coal Lands Limited
518953,1912,AFRICAN nvflNERAL ESTATES LIMITED,African Funeral Estates Limited,AFRICAN FLNERAL ESTATES LIMITED,African Funeral Estates Limited
397128,1910,"AFRICAN GCOOLNDCESDSIORNESD, GILNIMGITEDA.ND MINING",African Gcoolndcesdsiornesd Gilnimgiteda Mining,AFRICAN GCOOLNDCESDSIORNESD GILNIMGITEDA MINING,African Goold Concession Mining Company
573698,1913,"AFRICAN GODLDireRcECtoOrVsEmRYmCtOMPANY, LIMITED. first. £100 .",African Godldirerceciro Veecryiccompany Limited,AFRICAN GODLDIRERCECIRO VEECRYICCOMPANY LIMITED,African Goold Concession Mining Company
149106,1893,AFKICAIT GOLD BECOVERY,African Gold Becovery,AFKICAIT GOLD BECOVERY,African Gold Recovery Company Limited
245237,1903,AFRICAN GOLD COAST. LIMITEDf,African Gold Recovery Company Limited,AFRICAN GOLD COAST LIMITEDF,African Gold Recovery Company Limited
116642,1891,AFBICAtf GOLD SHABE INVESTMENT-continuod.,African Gold Share Investment,AFBICATF GOLD SHABE INVESTMENT,African Gold Share Investment Company
80825,1889,"AFRICAN GOLD SHARE INVESTMENT COMPANY,",African Gold Share Investment Company,AFRICAN GOLD SHARE INVESTMENT COMPANY,African Gold Share Investment Company
1116581,1923,AFRICAN INTERNIATIONAL co RPN. LTD,African Investment Corporation Limited,AFRICAN INTERNIATIONAL RPN LIMITED,African Investment Corporation Limited
647994,1914,AFRICAN IREEHOLD COAL LANDS,African Ireehold Coal Lands,AFRICAN IREEHOLD COAL LANDS,African Ireehold Coal Lands
573589,1913,AFRICAN jgRMg. LIMITED.,African Jgrmg Limited,AFRICAN JGRMG LIMITED,African Jgrmg Limited
518927,1912,AFBICAN LAND AND INVESTMENT-eontinued.,African Land And Investment Limited,AFBICAN LAND AND INVESTMENT,African Land And Investment Limited
903521,1918,"AFRICAN METALS SYNDICATE, LTD.",African Metals Syndicate Limited,AFRICAN METALS SYNDICATE LIMITED,African Metals Syndicate Limited
648113,1914,"AFRICAN MICA ,M liNES, LIMITED. Directors 4.1. B. Gates; 1 . F. Hanpt. Bankers Pan s Bank, Ltd. ; Standard Bank of South Africa, Ltd,",African Mica Mines Limited,AFRICAN MICA LINES LIMITED,African Mica Mines Limited
341784,1909,"s ettling dav in shares, Nos. 1 to 50,000. Latest prioe, 4. AFRICAN D I A MON D D REDGI NG SYND., LI M ITEDT",African Mineral Syndicate Limited,AFRICAN MON REDGI SYNDICATE ITEDT,African Mineral Syndicate Limited
116704,1891,AFRICAN MINING AGENCY AND INVESTMENT,African Mines Development Company,AFRICAN MINES DEVELOPMENT COMPANY,African Mines Development Company
397302,1910,AFRICAN MINING TRUST. LIMITED.,African Mining Agency Limited,AFRICAN MINING AGENCY LIMITED,African Mining Agency Limited
575197,1913,AFRICAN coups NIES. 29,African Nies Gold Goabt,AFRICAN NIES GOLD GOABT,African Nies Gold Goabt
285717,1908,"AFRICAN ORE CONCENTRATION SYNDICATE, LTD.",African Ore Concentration Syndicate Limited,AFRICAN ORE CONCENTRATION SYNDICATE LIMITED,African Ore Concentration Syndicate Limited
458367,1911,"£8,593; contingent liability £300 boing debenture interest unpaid for 1906 . AFRICAN OXIDE SYNDICATE. LIMITED",African Oxide Syndicate Limited,AFRICAN OXIDE SYNDICATE LIMITED,African Oxide Syndicate Limited
211678,1895,"AFRICAN PIONEERS COMPANY, LIMITED.",African Pioneers Company Limited,AFRICAN PIONEERS COMPANY LIMITED,African Pioneers Company Limited
458374,1911,"are issued, 2 being fully paid and 3098 having 10s. paid. AFRICAN PROSPECTING SYN D ICATE, LIM ITED Directors Qualification 510 shares . Sir John H. N. Graham, Bart., J.P. | James N. Graham. | A. MacMillan. | J. M. Dick",African Prospecting Syndicate Limited,AFRICAN PROSPECTING SYN ICATE LIM,African Prospecting Syndicate Limited
458379,1911,"Tho authorised capital is £50,0U0 in 50,000 shares of £1 each. AFRICAN REEFS, LIMITED.",African Reefs Limited,AFRICAN REEFS LIMITED,African Reefs Limited
458384,1911,"AFR ICAN SALTPETRE COMPANY, LIMITED.",African Saltpetre Company Limited,AFR ICAN SALTPETRE COMPANY LIMITED,African Saltpetre Company Limited
160455,1894,"AFRICAN SEFWI GOLD MINING COMPANY, LIMITED.",African Sefwi Gold Mining Company,AFRICAN SEFWI GOLD MINING COMPANY,African Sefwi Gold Mining Company
826337,1916,"W AFRICAN TIN EXPLORATIONS, LIMITED.",African Tin Explorations Limited,AFRICAN TIN EXPLORATIONS LIMITED,African Tin Explorations Limited
648165,1914,"AFRICANfi TIN. LIMITED. Directors Qualification, £100 .",African Tin Limited,AFRICANFI TIN LIMITED,African Tin Explorations Limited
245243,1903,"AFRICAN 11111111; TRUST, LIMITED.",African Trust Limited,AFRICAN TRUST LIMITED,African Trust Limited
149289,1893,AFRICAN WESTERN EXPLOITATION AND,African Western Exploitation And Development,AFRICAN WESTERN EXPLOITATION AND DEVELOPMENT,African Western Exploitation And Development
285755,1908,"AFRICANDER ALLIANCE AND GENERAL SYNDICATE, LIMITED.",Africander Alliance And General Syndicate,AFRICANDER ALLIANCE AND GENERAL SYNDICATE,Africander Alliance And General Syndicate
518888,1912,"AFRICANn AKE TCO ORAtlON, LIMlfEDi Directors Qualification, 600 A shares .",Africann Ake Tco Oranlon Limnledn,AFRICANN AKE TCO ORANLON LIMNLEDN,Africann Ake Tco Oranlon Limnledn
342000,1909,"AFRICArO NES n3WTEl . Directors Qualification, one share F. Garuido ; A. H . Clark.",Africaro Nes Wter,AFRICARO NES WTER,Africaro Mines Wter
347093,1909,"AFRICAS COX rA SUES. 2 ,5",Africas Cox Sues Beeb Consolidated,AFRICAS COX SUES BEEB CONSOLIDATED,Africas Cox Sues Beeb Consolidated
149296,1893,"AFRIKANDER GOLD MINING COMPANY, LIMITED.",Afrikander Gold Mining Company Limited,AFRIKANDER GOLD MINING COMPANY LIMITED,Afrikander Gold Mining Company Limited
519078,1912,AFR IKAND E R P R O P R I ETA RTH3 OLJ3 M j NE S 7 LtUT Directors.,Afrikander Proprietary Gold Mines Limited,AFR IKAND ETA RTH OLJ,Afrikander Proprietary Gold Mines Limited
831756,1917,"AFSRecICreAtaNry anMd EOTffiAceLs SR. SYNDICATE, LIMITED.",Afsreciceea Eotee Syndicate Limited,AFSRECICEEA EOTEE SYNDICATE LIMITED,Afsreciceea Eotee Syndicate Limited
1033115,1921,AGATINE MINING CO LTD. Dlrectors.,Agatine Mining Limited,AGATINE MINING LIMITED,Agatine Mining Limited
1074259,1922,"Di rectors-R. AGB. ABbObotTt;TES. A.EMMagEnrRflcYo; E.MAI.NWEhSltt,all; LCT.DS.olari ; F. Solal r . Secretary and Ofllces G. S. Craggs, 3, London Wall Buildings, 19.0. 2.",Agb Abbob Tes Emmbbe Mai,AGB ABBOB TES EMMBBE MAI,Agb Abbob Tes Emmbbe Mai
93576,1891,AGENCY AND EXPLORATION COMPANY OF,Agency And Exploration Company Australasia,AGENCY AND EXPLORATION COMPANY AUSTRALASIA,Agency And Exploration Company Australasia
149314,1893,"AGNES BLOCK, LIMITED.",Agnes Block Limited,AGNES BLOCK LIMITED,Agnes Block Limited
504621,1911,ST. AGNES CON SP LID ATE D MINES. LI M I TE D.,Agnes Consolidated Mines Limited,AGNES CON LID ATE MINES,Agnes Consolidated Mines Limited
58726,1889,"AGNES MINING COMPANY, LIMITED.",Agnes Mining Company Limited,AGNES MINING COMPANY LIMITED,Agnes Mining Company Limited
116725,1891,AGNES MUNRO MAIN REEF GOLD MINING,Agnes Munro Main Reef Gold,AGNES MUNRO MAIN REEF GOLD,Agnes Munro Main Reef Gold
910174,1918,AGREAT AUSTRALIAN mnusrnv.,Agreat Australian Broken Hill,AGREAT AUSTRALIAN BROKEN HILL,Agreat Australian Broken Hill
421508,1910,"AGUA DIOS GOLD MINES COLOM Bl A , LI M ITED.",Agua Dios Gold Mines Colombia,AGUA DIOS GOLD MINES COLOM,Agua Dios Gold Mines Colombia
365140,1909,AGUA SUJA MINING COMPANY. LIMITED.,Agua Suja Mining Company Limited,AGUA SUJA MINING COMPANY LIMITED,Agua Suja Mining Company Limited
163,1887,AGUILAS SMELTING COMPANY.,Aguilas Smelting Company,AGUILAS SMELTING COMPANY,Aguilas Smelting Company
308623,1908,AGUTA SU JA MII N ING COM PAN Y7 Ti M ITED.,Aguta Mii Ing Com Pan,AGUTA MII ING COM PAN,Agua Suja Mining Company Limited
189836,1895,"AHANTA COMPANY, LIMITED.",Ahanta Company Limited,AHANTA COMPANY LIMITED,Ahanta Company Limited
606183,1913,AHARANTI TIN MINES,Aharanti Tin Mines,AHARANTI TIN MINES,Aharanti Tin Mines
161033,1894,AHDBEW KNOWLES AND SONS.,Ahdbew Knowles And Sons,AHDBEW KNOWLES AND SONS,Ahdbew Knowles And Sons
648837,1914,AHN GIIO-PORTUGUESE EQISTEDAFRICA CONCESSIOWS l,Ahn Giio Portuguese Eqistedafrica Concessiows,AHN GIIO PORTUGUESE EQISTEDAFRICA CONCESSIOWS,Ahn Giio Portuguese Eqistedafrica Concessiows
245274,1903,"AIGAHINA CORPORATION, LIMITED.",Aigahina Corporation Limited,AIGAHINA CORPORATION LIMITED,Aigahina Corporation Limited
245278,1903,"AIHEABAH VCONCIESSION, LIMITED.",Aiheabah Vconciession Limited,AIHEABAH VCONCIESSION LIMITED,Aiheabah Vconciession Limited
365156,1909,AIKENHEAD COLLIERIES. LIMITED.,Aikenhead Collieries Limited,AIKENHEAD COLLIERIES LIMITED,Aikenhead Collieries Limited
713739,1915,AILSA CRAIG GRANITES. LIMITED.,Ailsa Craig Granites Limited,AILSA CRAIG GRANITES LIMITED,Ailsa Craig Granites Limited
245296,1903,AINIBAK GOLD CONCESSIONS OF WEST AFRICA.,Ainibak Gold Concessions West Africa,AINIBAK GOLD CONCESSIONS WEST AFRICA,Ainibak Gold Concessions West Africa
695516,1914,AIR BEL I ING.,Air Bel Ing Flob Leather,AIR BEL ING FLOB LEATHER,Air Bel Ing Flob Leather
1117221,1923,AIR COMPRESSORS,Air Compressors Pneumatic Tools,AIR COMPRESSORS PNEUMATIC TOOLS,Air Compressors Pneumatic Tools
1116756,1923,"AIR EDALE COLLlERlES, LTD. Dlreetors Quahfication, 1,000 shares . Major G. H. Peake, J.P., Chairman and Managing.",Air Edale Colllerles Limited,AIR EDALE COLLLERLES LIMITED,Air Edale Colllerles Limited
251116,1903,AIRDRIE COLLIERIES. LIMITED.,Airdrie Collieries Limited,AIRDRIE COLLIERIES LIMITED,Airdrie Collieries Limited
831827,1917,"AIRE AND ouse M|N|N 131 CgpMPMY. LIMITED. Directors 15- C. Atkinson; bu-n; . . Robson. Secretary and Omens E. C. Atkinson, 14, Moorgato Street, Rothsrham.",Aire And Ouse Mining Company,AIRE AND CGPMPMY LIMITED,Aire And Ouse Mining Company
991863,1920,AIREDALE COLLIERIES. LTD. Directors.,Airedale Collieriesi Limited,AIREDALE COLLIERIES LIMITED,Airedale Collieriesi Limited
545317,1912,AITA SYNDICATE LIMITED.,Aita Syndicate Limited,AITA SYNDICATE LIMITED,Aita Syndicate Limited
127982,1893,"AITCHEE S LUCK GOLD MINING COMPANY, LIMITED.",Aitchee Luck Gold Mining Company,AITCHEE LUCK GOLD MINING COMPANY,Aitchee Luck Gold Mining Company
332579,1909,"AIUnSOTctoRbAer,LIAN SMBI TINO CORPOKATION. 1008, an option was granted to reconstruct the company in consideration of tbo",Aiunsotnt Lian Smbi Tino Corpokation,AIUNSOTNT LIAN SMBI TINO CORPOKATION,Aiunsotnt Lian Smbi Tino Corpokation
245310,1903,AKABO SYNDICATE. LIMITED.,Akabo Syndicate Limited,AKABO SYNDICATE LIMITED,Akabo Syndicate Limited
285809,1908,AKABO WA8SAU AND ASHANTD,Akabo Wabsau And Ashantd,AKABO WABSAU AND ASHANTD,Akabo Wabsau And Ashantd
245324,1903,AKABO WASSAU AND ASHANTI EXPLORATION,Akabo Wassaucomapnandy Alsimhitaendt Exploration,AKABO WASSAU AND ASHANTI EXPLORATION,Akabo Wassaucomapnandy Alsimhitaendt Exploration
26169,1888,AKA.NKOO GOLD COAST,Akankoo Gold Coast Mining,AKA NKOO GOLD COAST,Akankoo Gold Coast Mining
648219,1914,"shares Nos. 1 to 280,000. Latest price, i, . AKANKOO SYNDICATE. LIMITED.",Akankoo Syndicate Limited,AKANKOO SYNDICATE LIMITED,Akankoo Syndicate Limited
458444,1911,"o280,000, Latest price, 1J, 1£. AKERRI NIGERIA JIN COMPANY. LIMITED.",Akerri Nigeriattin Company Limited,AKERRI NIGERIA JIN COMPANY LIMITED,Akerri Nigeriattin Company Limited
1032574,1921,AKIM ALLUVIALS. LTD.,Akim Alluvialsi Limited,AKIM ALLUVIALS LIMITED,Akim Alluvialsi Limited
245350,1903,"AKIM CORPORATION, LIMITED.",Akim Corporation Limited,AKIM CORPORATION LIMITED,Akim Corporation Limited
285812,1908,AKIM DEVELOPMENT SYNDICATE. LIMITED.,Akim Development Syndicate Limited,AKIM DEVELOPMENT SYNDICATE LIMITED,Akim Development Syndicate Limited
1033150,1921,AKIM DIAMOND FIELDS. L FD.,Akim Diamond Fields Limited,AKIM DIAMOND FIELDS,Akim Diamond Fields Limited
245363,1903,"AKIM GOLDFIELDS, LIMITED.",Akim Goldfields Limited,AKIM GOLDFIELDS LIMITED,Akim Goldfields Limited
519136,1912,AKIM N ilCHOL ASJSI D ICATETTi MITE D .,Akim Ilchol Asjsi Icatetti Mite,AKIM ILCHOL ASJSI ICATETTI MITE,Akim Ilchol Asjsi Icatetti Mite
573990,1913,"AKIM NICHOLASLTSYVIXDICATE, LIMITED.",Akim Nicholasltsyvixdicate Limited,AKIM NICHOLASLTSYVIXDICATE LIMITED,Akim Nicholasltsyvixdicate Limited
991875,1920,"AKINASSI SYND. ASHANTI , LTD.",Akinassi Syndicate Ashanti Limiteddir,AKINASSI SYNDICATE ASHANTI LIMITED,Akinassi Syndicate Ashanti Limited 
397368,1910,"AKKOPONG GOLD MINING. Bankers Union of Londo & Smiths Bank, Limited.",Akkopong Gold Mining,AKKOPONG GOLD MINING,Akkopong Gold Mining
574010,1913,AKOKO GOLD MINES,Akoko Gold Mines Limited,AKOKO GOLD MINES,Akoko Gold Mines Limited
991878,1920,"AKOKO MAI N REEF, LTD. Director s J. R. Campbell, Chairman; F. Allen, J.P.; W. H. Brown; E. Hill; J. O. Jesson. SMecinreetaMryanager D. E. Cox, Endibil, near Axim, West Africa. and Omces S. V. Wood, 20, Bucklersbnry, 11.0. 4.",Akoko Mai Reef Limited Smec,AKOKO MAI REEF LIMITED SMEC,Akoko Mai Reef Limited Smec
713765,1915,"AKOKO MAIN REEF, LIMITED.",Akoko Main Reef Limited,AKOKO MAIN REEF LIMITED,Akoko Main Reef Limited
954448,1919,"AKOKO MATH .REEF Colony, together with five stamp mill and other machmery. The consideration",Akoko Math Reef,AKOKO MATH REEF,Akoko Math Reef
342149,1909,"AKROKERRI ASHANTI MINES, LIMITED.",Akrokerri Avsvhantla Mlnes Limited,AKROKERRI ASHANTI MINES LIMITED,Akrokerri Avsvhantla Mlnes Limited
285849,1908,"AKROKERRRASRANTl MITTeS, TlMTTED.",Akrokerrrasrantl Mittls Tlmtted,AKROKERRRASRANTL MITTLS TLMTTED,Akrokerrrasrantl Mittls Tlmtted
245500,1903,AKROPONG GOLD MINING AND EXPLORATIO,Akropong Gold Mining Nltxxplorat Company,AKROPONG GOLD MINING AND EXPLORATIO,Akropong Gold Mining Nltxxplorat Company
245486,1903,"AKROPONG A HAl:|Tl MINES, EIMITED.",Akropong Hal Mines Eimited,AKROPONG HAL MINES EIMITED,Akropong Hal Mines Eimited
574023,1913,AKWA-IBAMI gmojcÃƒÆ Ã Â feft IMIT EDF,Akwa Ibami Syndicate Limited Ã,AKWA IBAMI Ã Æ Ã,Akwa Ibami Syndicate Limited Ã
648252,1914,"AKWARA TIN TRUSLQF NIGERIA, LlMthD. DiJr.ectors Qualificaiion, 1,000 shares . Lion. | A. A. W. Grist.",Akwara Tin Trust Nigerryumffeestt,AKWARA TIN TRUSLQF NIGERIA,Akwara Tin Trust Nigerryumffeestt
762515,1916,"ALADDIN CDOirBecAtoLrTs., LIMITED.",Aladdin Cdoirb Limited,ALADDIN CDOIRB LIMITED,Aladdin Cdoirb Limited
674877,1914,ALADDIN COBALT. LIMITED.,Aladdin Cobaltvic Ompiany Limited,ALADDIN COBALT LIMITED,Aladdin Cobaltvic Ompiany Limited
128032,1893,"ALADDIN S LAMP GOLD MINING COMPANY, LIMITED.",Aladdin Lamp Gold Mining Company,ALADDIN LAMP GOLD MINING COMPANY,Aladdin Lamp Gold Mining Company
296,1887,"ALADDIN MINES, LIMITED.",Aladdin Mines Limited,ALADDIN MINES LIMITED,Aladdin Mines Limited
674882,1914,ALAGON ALLUyJALiS. LIMITED.,Alagon Alluyjalys Limited,ALAGON ALLUYJALYS LIMITED,Alagon Alluyjalys Limited
308637,1908,"ALAKNUNDA COPPER SYNDICATE, LIMITED.",Alaknunda Copper Syndicate Limited,ALAKNUNDA COPPER SYNDICATE LIMITED,Alaknunda Copper Syndicate Limited
305,1887,"ALAMILLOS COMPANY, LIMITED.",Alamillos Vlpanyr Limited,ALAMILLOS COMPANY LIMITED,Alamillos Vlpanyr Limited
285895,1908,"ALANGOUA AND COMOE GOLDFIELDS. LIMITED. Liquidator Newman M. Ogle, Worcester House, Walbrook, B.C.",Alangoua And Comoe Goldfields Limited,ALANGOUA AND COMOE GOLDFIELDS LIMITED,Alangoua And Comoe Goldfields Limited
245516,1903,"ALANGOUA SYNDICAIE, LIMITED.",Alangoua Syndicaie Limited,ALANGOUA SYNDICAIE LIMITED,Alangoua Syndicaie Limited
903758,1918,ALAooiNWoo sfiIT.WLT D.,Alaooinwoo Fiit Wlt,ALAOOINWOO FIIT WLT,Alaooinwoo Fiit Wlt
421668,1910,"ALAS KA-RODMA N BAY. COMPAN Y, LI MITE 67",Alas Rodma Bay Compan Mite,ALAS RODMA BAY COMPAN MITE,Alas Rodma Bay Compan Mite
954492,1919,"ALASKA COF F N., LTD Directors. H. Smith I J. H. Borrer, J.P. I F. Verrall I W. H. Wood I Capt. H. Langford. Secretary and Offices W. H. Fox, 32, Nicholas Lane, 11.0. 4.",Alaska Cof Limited,ALASKA COF LIMITED,Alaska Cof Limited
308669,1908,"ALASKA CONSOLIDATED MINES, LIMITED.",Alaska Consolidated Mines Limited,ALASKA CONSOLIDATED MINES LIMITED,Alaska Consolidated Mines Limited
991914,1920,"ALASKA CORPN., LTD.",Alaska Corpn Limited,ALASKA CORPN LIMITED,Alaska Corporation Limited
903887,1918,"ALASKA TI EADV ; E,IG IZ.o GOLD MINING CO.",Alaska Eadv Gold Mining,ALASKA EADV GOLD MINING,Alaska Eadv Gold Mining
605660,1913,"AL4ASKA EXPLO QAT IQN COMPANY, LIMIW Directors Qualification, £100 .",Alaska Exploration Company Limited,ALAASKA EXPLO QAT IQN COMPANY,Alaska Exploration Company Limited
251152,1903,ALASKA GOLDFIELDS. LIMITED.,Alaska Goldfields Limited,ALASKA GOLDFIELDS LIMITED,Alaska Goldfields Limited
1074984,1922,ALASKA In conjunctUioNn ITEwDith tGhOe LADl asckoantMineuxeicda.n and Alaska. Treadwell companies,Alaska Itewdi Ladw,ALASKA ITEWDI LADW,Alaska Itewdi Ladw
674952,1914,ALASKA MEchAfieono MINING COMPANY.,Alaska Mecha Mining Company,ALASKA MECHA MINING COMPANY,Alaska Mecha Mining Company
903839,1918,ALASKA MEXICAN GOLD MINING CO.,Alaska Mexican Gold Mining,ALASKA MEXICAN GOLD MINING,Alaska Mexican Gold Mining
991993,1920,"ck , 1920. ll ALASKA. MEXICAN GOLD",Alaska Mexican Gold Mining Company,ALASKA MEXICAN GOLD MINING,Alaska Mexican Gold Mining Company
1033284,1921,ALASKA MEXICAN GOLD,Alaska Mexicdan Golidtmining,ALASKA MEXICDAN GOLIDTMINING,Alaska Mexicdan Goldtmining
58784,1889,"ALASKA MINING AND EXPLORATION COMPANY,",Alaska Mining And Exploration Company,ALASKA MINING AND EXPLORATION COMPANY,Alaska Mining And Exploration Company
1074933,1922,"ALASKA UM l NVIVNIGV VSIYVN DTWLTDi Registered February 17, 1913 see rol. 011914 . On March 4,1921, the",Alaska Nvivnigv Vsiyvn Dtwltdi,ALASKA NVIVNIGV VSIYVN DTWLTDI,Alaska Nvivnigv Vsiyvn Dtwltdi
713906,1915,ALASKA PRINCE MINING COMPANY. LIMITED.,Alaska Prince Mining Company Limited,ALASKA PRINCE MINING COMPANY LIMITED,Alaska Prince Mining Company Limited
