"","id","role","name","year","text","loc","lon","lat","company"
"98",439524,"engineers","l barrillo",1910,"M. Tricon. Consulting Engineers L. Barrillo, 12, rue Bvemontier, Paris","paris",2.352222,48.85661,"Ober Rosbach Mining Company Limited"
"99",381435,"engineers","l barrillon",1909,"Consulting Engineers L. Barrillon, 12, rne Bremontier, Paris; M. Tricon, 95, roe do","paris",2.352222,48.85661,"Oakley Gold Mining Company Limited"
"100",340714,"superintendents","h p barry",1909,"Superintendents H. P. Barry; Auittant-. R. E. Williams, Waihi, N.Z.","new zealand",174.886,-40.90056,"Waihi Gold Mining Company Limited"
"101",457093,"superintendents","h p barry",1911,"JHreetan in JPfevj Zealand. Hon. Seymour T. George, J.P., M.L.C. j Charles Rhodes. Superintendents H. P. Barry; Attiitant-. R. E. Williams, Waihi, N.Z.","london",-0.1277583,51.5073509,"Waihi Gold Mining Company Limited"
"102",396317,"superintendents","li p barry",1910,"J irtetort in Sev. Zealand. Ron. Seymour T. George, J. P., M.L.C. ; Charles Rhodes. Superintendents li . P. Barry; AuMani R. E. Williams, Waihi. N.Z.","new zealand",174.886,-40.90056,"Victory Charters Towers Gold Mining"
"103",339526,"managers","f hart j bbanlu",1909,"Road, Craven Park, Harlesden, N.W. ROUND HILL MINING COMPANY, IJMITED. Directors John Hughes ; C. H. VV. Uiggt ; Honry Thompson. Mine Managers F. Hart and J. Bbanlu, Drawers Valley, Otago, N .Z. Auditors Hannood Banner &. Son. Secretary and Offices Arthur H. Evans, 14, Dale Street, Liverpool.","valley",-94.64745,36.83507,"Round Hill Mining Company Limited"
"104",516102,"managers","bcwickjmoreing co",1912,"T. J. Hooper. | E. Kinjr. W.Cooper. | K. Hooper. General Managers BcwickjMoreing 4 Co., 20, Copttiiill Avenue, E.C., and KiiliMcnlie, W.A. Mine Superintendent r. FitaGerald, Kalgoorlie, W.A. Bankers Manchester and Liverpool District Blinking Company, Limited. Auditors Meredith A Co. London Secretary and Offices H. K. G. Dawson, F.C.I.S., t, Sim Court, Cornhill, E.C. Telegrams: Linkwork, London. Phone : 972 Bank. Tms company was registered in Western Australia June 24th, 1907, as Golden","london",-0.1277583,51.5073509,"Oroya Links Limited"
"105",731804,"engineers","in wa bcwiclr",1915,"E. 1 . McCarthy. Consulting Engineers and General Managers in W.A. Bcwiclr, Moreing","london",-0.1277583,51.5073509,"Great Fingall Consolidated Limited"
"106",503474,"engineers","a chester beatty s",1911,"C. M. MacNeill. | 9. W. Mudd. | S. Penrose. | E. P. Shove. | W. H. Smith. Consulting Engineers A. Chester Beatty and S. W. Mudd,","broadway",-94.7053013,37.3961631,"Ray Consolidated Copper Company"
"107",757482,"engineers","a c beatty",1915,"0. Hayden. | Eco. W. Loeb, junr. | K. K. MacLaren. l E. Meyer, junr. l S. Penrose. FC.oAn. sSuhlitrminegr. | W. H. Smith. | W. B. Thompson. Engineers A. C. Beatty ; P. Yeatman.","colorado",-105.7820674,39.5500507,"Utah Copper Company"
"108",824925,"engineers","a c beatty",1916,"C. Hayden. W. Loeb, junr. K. K. MacLaren. I E. Meyer, junr. S. Penrose. F. A. Shirmer. | W. H. Smith. | W. B. Thompson. Consulting Engineers A. C. Beatty; P. Yeatman. Consulting Mechanical Engineer-G. D. Bradley.","new york",-74.0059728,40.7127753,"Utah Copper Company"
"109",67046,"engineers","alred beavis",1889,"Magnire and Muller. Alfred Beavis. Bainbridge, Seymour, and Co.","london",-0.1277583,51.5073509,"Guadalupe Syndicate Limited"
"110",1021982,"managers","in south arica bechnanaland",1920,"P. C. Terbntt. | Col. C. H. Villiere. Managers in South Africa Bechnanaland Exploration 00., Ltd. Secretary and Oflices R. E. Beyliss, 19, St. Swithin s Lane, E.CA.","s lane londona",-0.1269651,51.51074,"Rhodesia Consolidated Limited"
"111",1063800,"managers","in south arica bechnanaland",1921,"E. Davis, Chairman. 4 Sir E. H. Dunning. J. E. H. Lomas. I H. L. Stokes. P. C. Tarbntt. | 001. C. H. Villiers. Managers in South Africa Bechnanaland Exploration 00., Ltd. Secretary and Ofllces R. E. Bayliss. 19. St. Swithin s Lane, E.C.-t.","london",-0.1277583,51.50735,"Rhodesia Consolidated Limited"
"112",576134,"managers","in south aricn bechnunaland",1913,"Managers in South Africn Bechnunaland Exploration 0., Ltd.","salisbury",-75.5993692,38.3606736,"Baytree Tin Mines Limited"
"113",593715,"managers","in south arica bechuanahuill",1913,"Managers in South Africa Bechuanahuill Exploration 00.. Limi .","salisbury",-75.5993692,38.3606736,"Northern Copper Company Limited"
"114",303096,"managers","in south arica bechuanaland",1908,"Leo. Weinthal. | P. G. Burgers, Retulcut in S. Africa. Managers in South Africa Bechuanaland Exploration Co., Ltd., General Mining Bdgs.","johannesburg",28.04731,-26.2041,"Ryan Nigel Gold Mining Estate"
"115",941515,"managers","in south arica bechuanaland",1918,"Managers in South Africa Bechuanaland Exploration Co., Ltd.","london",-0.1277583,51.5073509,"Rhodesia Copper Company Limited"
"116",957220,"managers","in south arica bechuanaland",1919,"C. Hockley, Chairman. I R. H. McCarthy, O.M.G., J.P. I Lt. G. W. Staunton. Managers in South Africa Bechuanaland Exploration Co., Ltd. Secretary and OfElces R. E. Ba-yliss, 19, St. Swithin s Lane, 12.0. 4.","london",-0.1277583,51.5073509,"Bechuanaland Eaxplioratio Company Limited"
"117",981514,"managers","in south arioa bechuanaland",1919,"Managers in South Afrioa Bechuanaland Exploration Co., Ltd.","london",-0.1277583,51.5073509,"Rhodesia Consolidated Limited"
"118",1105644,"managers","in south alrica bechuanaland",1922,"Managers in South Alrica Bechuanaland Exploration 00., Ltd.","london",-0.1277583,51.50735,"Rhodesia Broken Hill Development Limited"
"119",1105867,"managers","in south arica bechuanaland",1922,"Managers in South Africa Bechuanaland Exploration 30., Ltd.","london",-0.1277583,51.50735,"Rhodesia Copper Company Limited"
"120",1146789,"managers","in south arica bechuanaland",1923,"Managers in South Africa Bechuanaland Exploration 0., Ltd. Secretary and Ofliees R. E. Bayliss, 19, St. Swithin s Lane, E.C. 4.","london",-0.1277583,51.50735,"Rhodesia Broken Hill Development Limited"
"121",1147009,"managers","in south arica bechuanaland",1923,"Directors. E, Davis, Chairman. I 811 E. H. Dunning. l J. E. H. Lomas, | H. L. Stokes. P. C. Tarbutt. | C. H. Villiers. Managers in South Africa Bechuanaland Exploration 00., Ltd. Secretary and Ofiices R. E. Bayliss, 19, St. Swithin s Lane, 11.0.4.","rhodesia",-97.21348,32.82943,"Rhodesia Consolidated Limited"
"122",1137538,"managers","local n rhodesm bechuanaland",1923,"Sir L. Hcrkyns, Bart, J.P. | W. Rhodes, J.P. , Managers Local 1n Rhodesm Bechuanaland Exploration 00., Ltd., Bulawayo. 5 Omces Gifford House, Bulawayo ; Pioneer Street, Salisbury, Rhodesia.","salisbury",-75.59937,38.36067,"Mashona Lan Agency Limited"
"123",343774,"managers","in b arica bechuaoaland",1909,"Managers in B. Africa - Bechuaoaland Exploration Co., Ltd.","dudley",-2.081112,52.51226,"Bernheim Gold Mines Limited"
"124",596306,"managers","in south arics bechusnsland",1913,"Managers in South Africs Bechusnsland Exploration 00., Ltd. J","rhodesia",-97.2134822,32.8294337,"Rhodesia Broken Hill Development Limited"
"125",413711,"managers","in south arioa beclmanaland",1910,"Managers in South Afrioa Beclmanaland Exploration Co., Ltd.","london",-0.1277583,51.50735,"Rhenosterfontein Prospecting Syndicate Limited"
"126",712366,"engineers","forster brown a bees",1914,"ConsultinWg. N. Lewis. I W. H. Mathias, J.P. Engineers Forster Brown a Bees. Cardifl . Colliery Manager E. A. Creed-Rednrook, Caerphilly, Wales.","wales",-3.7837117,52.1306607,"Windsor Steam Coal Company Limited"
"127",380815,"managers","f w bell",1909,"W. H. Bell, i T. Taylor. | G. C. So lar. | H. S. Strcatfiold. Agent H. E. Gray, Merthyr Vale, R.S.O., Glam. Colliery Managers F. W. Bell, Glyn Gwyn Colliery, Glam. ; W. Morgan, Deep Duffryn","carter",-95.61644,37.03284,"Niddrie And Benhar Coal Limited"
"128",500721,"managers","f w belland w",1911,"W. H. Bell. | T. Taylor. | G. C. So lar. | H. 8. Streatfeild. Agent H. E. Gray. Merthyr Vale, R.S.O., Glam. Colliery Managers -F. W. Belland W. Morgan, Mountain A h ; B. R. Edwards, Merthyr","carter",-95.6164438,37.0328377,"Nixons Navigation Company Limited"
"129",1079690,"engineers","report below",1922,"Juan, Guapi and Sipi. See Engineers Report below. A dredge with a","paris",2.352222,48.85661,"British Metals Extraction Company Limited"
"130",204918,"managers","at benhar",1895,"At Niddrie, R. Martin ; at Benhar, D. Rowan.","canada",-106.3468,56.13037,"Niddrie And Benhar Coal Limited"
"131",138929,"managers","t a bennett",1893,"T. A. Bennett. | H. Bratnober.","london",-0.1277583,51.5073509,"Mingo Mountain Coal And Coke"
"132",170761,"managers","t a bennett",1894,"T. A. Bennett.","london",-0.1277583,51.50735,"Mines Trust Limited The Mixing"
"133",72800,"engineers","francis bennetts",1889,"Capt. Francis Bennetts. Bewick and Moreing.","lombard street b",-75.1512578,39.943174,"Nine Reefs Gold Mining Company"
"134",2306,"managers","s bennetts",1887,"Capt. William Rich. Capt. S. Bennetts.","camborne",-5.2947749,50.21277,"Blue Hills Mining Company"
"135",27989,"managers","s bennetts",1888,"William Rich. | S. Bennetts.","camborne",-5.2947749,50.21277,"Blue Hills Mining Company"
"136",358838,"managers","in south arioa beohuanaland",1909,"Managers in South Afrioa Beohuanaland Exploration Co., Ltd.","london",-0.1277583,51.50735,"Rhodesia Broken Hill Development Limited"
"137",189672,"engineers","burn berridgc",1895,"Capital and Counties Bank, Limited. Burn and Berridgc. Bewick, Moreing and Co.","marshall",-95.77491,36.06743,"Abbott Gold Mine Limited"
"138",984293,"managers","bewir k",1919,"C. A. Moreing. | T. W Wellsted. General Managers Bewir k, Moreimz & Co., 20, Copthall Avenue, E.C.. 2, and","london",-0.1277583,51.5073509,"Sons Gwalia Limited"
"139",1048200,"engineers","and general mansgers bewick",1921,"C. A. Moreing, Chuirmun. | F. H. Hamilton. | E. T. McCarthy. | W. A Macleod. Consulting Engineers and General Mansgers Bewick. Moreing a 00. Secretary and Oflices E. Peers, 20, Copthall Avenue, E.C. 2.","london",-0.1277583,51.50735,"Great Finga Consolidated Limited"
"140",1090002,"engineers","and general mansgers bewick",1922,"Consulting Engineers and General Mansgers Bewick, Moreing & 00.","copthall avenue ec",-0.1319797,51.52877,"Great Finga Consolidated Limited"
"141",278215,"managers","and representativeswa bewick",1908,"General Managers and Representatives in W.A. Bewick, Moreing & Co. Bankers Solicitors Armitage & Chappie. SeCoormetmaerryciaal nRdank of Scotland, Limited. | Auditors Cash, Stone 4 Co. Offices H. Milner Willis. 138, Cannon Street, E.C.","london",-0.1277583,51.50735,"Cosmopolitan Gold Mining Company Limited"
"142",334069,"managers","and representativeswa bewick",1909,"R. J. Hoffmann. | B. Seimert. | Herbert Ifoir. General Managers and Representatives in W.A. Bewick, Moraine; Co., Kalgoorlie.","kalgoorlie",121.466,-30.749,"Coolgardie Mines Issuing Syndicate"
"143",512357,"managers","and representativesw a bewick",1912,"General Managers and Representatives in W. A. Bewick, Moreing A Co., Kalgoorlie.","kalgoorlie",121.466,-30.749,"Cosmopolitan Proprietary Limited"
"144",284412,"engineers","in london australia bewick",1908,"Hon. Sir George Shenton, M.L.C., Chairman. | F. F. Wittenoom. Consulting Engineers in London and Australia Bewick, Moreing & Co. Bankers Messrs. Hoare, London ; Western Australian Bank, W.A.","london",-0.1277583,51.50735,"Volunteer Gold Mine Limited"
"145",340015,"engineers","in nz bewick",1909,"Consulting Engineers and Managers in N.Z. Bewick, Morcinn 4 Co., Karannahakc. Mine Manager H. Stanslield, Kaiangahake, Auckland, N.Z.","london",-0.1277583,51.50735,"Sulphide Corporation Limited"
"146",395680,"engineers","in nz bewick",1910,"F. C. Auld, Chairman. | Dr. L. Diehl. | B. H. tafford. | G. Wilson. | J. McAlintor. Consulting Engineers and Managers in N.Z. Bewick, Moreing 4 Co., Kaiangahake.","london",-0.1277583,51.50735,"Talisman Consolidated Limited"
"147",456494,"engineers","in nz bewick",1911,"Directors Qualification, £100 . F. C. Auld, Chairman. | Dr. L. Diehl. | B. H. Stafford. | G. Wilson. | J. McAlister. Consulting; Engineers and Managers in N.Z. Bewick, Moreinjr 4 Co., Karanfcahake. Mine Manager H. Stansneld, Karnngahakc. Auckland, N.Z. Solicitors Stephenson, Harwood A Co.","london",-0.1277583,51.5073509,"Taitapu Gold Estates Limited"
"148",754607,"engineers","in nz bewick",1915,"F. O. Auld, Chairman. I Dr. L. H. Dish . | J. MacAlister. B. H. Stafford. I G. Wilson. Consulting Engineers and Managers in N.Z. Bewick, Moreing","london",-0.1277583,51.5073509,"Talisman Consolidated Limited"
"149",820886,"managers","in nz bewick",1916,"Consulting Engineers Wilson. and Managers in N.Z. Bewick, Moreing","london",-0.1277583,51.5073509,"Talisman Consolidated Limited"
"150",947073,"engineers","in nz bewick",1918,"T. Consulting S. Weston. Engineers and Managers in N.Z. Bewick, Moreing","london",-0.1277583,51.5073509,"Talisman Consolidated Limited"
"151",1026965,"engineers","in nz bewick",1920,". London Committee 11 . C. Auld; 1 . E. Smith. Consulting Engineers and Managers in N.Z. Bewick, Moreinz 8: Co, Karangahake.","london",-0.1277583,51.50735,"Talisman Consolidated Limited"
"152",1068618,"engineers","in nz bewick",1921,"Consulting Engineers and Managers in N.Z. Bewick, Mureinz & Co, Keronglhoke","london",-0.1277583,51.50735,"Talisman Consolidated Limited"
"153",335266,"engineers","in wa bewick",1909,"Thomas S. Horn. I W. T. Jones. Consulting Engineers and General Managers in W.A. Bewick, Moreing ft Co.,","london",-0.1277583,51.50735,"Great Cobar North Limited"
"154",391700,"managers","in w a bewick",1910,"Consulting Engineers Jones. and General Managers in W. A. Bewick, Moreing","western",-95.71276,37.09375,"Great Finga Consolidated Limited"
"155",452315,"engineers","in wa bewick",1911,"Thomas S. Horn. I W. T Joues. Consulting Engineers and General Managers in W.A. Bewick, Moreing & Co ,","london",-0.1277583,51.5073509,"Great Finga Consolidated Limited"
"156",453189,"managers","in wa bewick",1911,"General Managers in W.A. BewicK, Morcing & Co.","clinton",-93.7782689,38.3686324,"Lake View And Star Limited"
"157",513336,"engineers","in wa bewick",1912,"Consulting Engineers and General Managers in W.A. Bewick, Moreing A Co.,","london",-0.1277583,51.5073509,"Great Finga Consolidated Limited"
"158",514332,"managers","in wa bewick",1912,"General Managers in W.A. Bewick, Moreing i Co. Mine Manager-H. E. Vail, Kalgoorlie, W.A. Auditors Ford, Rhodes & Ford.","kalgoorlie",121.466,-30.749,"Lake View Consols Limited"
"159",856953,"engineers","in wa bewick",1917,"McCarthy. Consulting Engineers and General Managers in W.A. Bewick, Moreing","london",-0.1277583,51.5073509,"Great Finga Consolidated Limited"
"160",922201,"engineers","in wa bewick",1918,"Consult ing Engineers and General Managers in W.A. Bewick, Moreing 8: Co. 20, Copthall Avenue, 15.0. 2, and Kalgoorlie, W.A.","kalgoorlie",121.466,-30.749,"Great Finga Consolidated Limited"
"161",278992,"managers","bewickmoreing co",1908,"Managers Bewick .Moreing 4 Co. I Mine Superintendent J. M. Haig, Kalgoorlie, W.A.","kalgoorlie",121.466,-30.749,"Golden Links Limited"
"162",455365,"managers","bewickmoreing co",1911,"ConsuTl.tiJn.gHoEonteg-i.neers| E.King. | H.Phillips. | W.Cooper. Hooper, Speak & Feitding, 3, Loudon Wall Ituildiuip, B.C. Gent ral Managers Bewick .Moreing 4 Co., 20, Copthall Avenne, E.C., and Kalgoorllo, W.A,","london",-0.1277583,51.5073509,"Oroya Links Limited"
"163",621013,"engineers","in wa bewiek",1913,"E. 1 . McCarthy. Consulting Engineers and General Managers in W.A. -Bewiek, Morning","kalgoorlie",121.466,-30.749,"Great Finga Consolidated Limited"
"164",279302,"engineers","in wa bewiok",1908,"Thomas S. Horn. I W. T. Jones. Consulting Engineers and General Managers in W.A. Bewiok, Moreing 4 Co. Solicitor J. O. MoretoK Thompson, LL.D. X Bankers Robarts, Lubbock & Co. Auditors Price, Waterhouse & Co. Secretary and Offices Frank C. Holey, F.C.I.S., 20, Copthall Avenue, E.C.","london",-0.1277583,51.50735,"Great Finga Consolidated Limited"
"165",448153,"managers","in canada robinson black",1910,"C. Bulkeley-Johuson. | A. M. Jones. I A. Partner. | A. Seymour. Managers in Canada Robinson and Black, Winnipeg, Manitoba. Auditors E. Lavton Bennett A Co. Secretary and Offioes W. L. Waito, 24, Coleman Street, E.C.","canada",-106.3468,56.13037,"Western Andes Mining Company Limited"
"166",509588,"managers","in canada robinson black",1911,"Managers in Canada Robinson and Black, Winnipeg-, Manitoba.","canada",-106.346771,56.130366,"Western Canaqa Iinv Estment Limited"
"167",571971,"managers","in canada robinson black",1912,"Directors Qualification, 1,000 ordinary or 500 preference shares . J. G. Colmer, Chairman. | C. Bulkelcy-Johnson. | A.M.Jones. | A. Partner. I G. W. Currie. Managers in Canada Robinson and Black, Winnipeg, Manitoba.","western",-95.7127622,37.0937489,"Western Canada Investment"
"168",645928,"managers","in canada llubinsun black",1913,"G. W. Currie. Managers in Canada llubinsun and Black, Winnipeg, Manitoba.","canada",-106.346771,56.130366,"Western Canaqa Iinv Estment Limited"
