"","id","company","text","capitalusd","capitalpound","capitalfr","capitalpeso","minerals","owns","owned","doutput","technology","incor","name","role","lastname","middlename","firstname","simpname","loc","lon","lat"
"1245",1268,"cia. minera la soledad s. a.","purch. agt., jose l. garza, monterrey, n. l.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jose l. garza","purch. agt.","garza",NA,"jose","garza, j","monterrey n l",-100.3161126,25.6866142
"1246",1270,"cia. min. santa eugenia de monterrey y anexas","location, monterrey, n. l., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monterrey n l",-100.3161126,25.6866142
"1247",1271,"cia. min. santa eugenia de monterrey y anexas","this company owns the santa eugenia mine.",NA,NA,NA,NA,NA,"this company owns the santa eugenia mine.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nuevo leon",-99.9961947,25.592172
"1248",1271,"cia. min. santa eugenia de monterrey y anexas","p. o., apartado 263,, monterrey, n. l.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monterrey n l",-100.3161126,25.6866142
"1249",1272,"cia. min. santa eugenia de monterrey y anexas","manager, a. r. bushnell, monterrey, n. l.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a. r. bushnell","manager","bushnell",NA,"a","bushnell, a","monterrey n l",-100.3161126,25.6866142
"1250",1274,"hijos de a. carnavali","location, sierra de la mitra, n. l., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mitra n l",-99.9961947,25.592172
"1251",1275,"hijos de a. carnavali","p. o., monterrey, the mines exploited by the above people are owned by the cia. Minera de peñoles, s. a., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"peñoles s a",-103.3713346,27.029946
"1252",1276,"hijos de a. carnavali","manager, jose carnavali, monterrey, n. l.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jose carnavali","manager","carnavali",NA,"jose","carnavali, j","monterrey n l",-100.3161126,25.6866142
"1253",1278,"inspiration mining co.","location & p. o., vallecillo, n. l., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vallecillo n l",-99.9872936,26.6595908
"1254",1279,"inspiration mining co.","manager, hugh mcnary, vallecillo, n. l.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hugh mcnary","manager","mcnary",NA,"hugh","mcnary, h","vallecillo n l",-99.9872936,26.6595908
"1255",1280,"la paz mine","la paz mine, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la paz mine",-113.9536466,34.0061091
"1256",1281,"la paz mine","location & p. o., lampazas, n. l., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lampazas n l",-99.9961947,25.592172
"1257",1282,"la paz mine","manager, n. j. hightower, lampazos, n. l.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n. j. hightower","manager","hightower",NA,"n","hightower, n","lampazos n l",-100.5080126,27.0244594
"1258",1284,"mexican lead co.","c/o a. s. & r. co. see special information (end of mining list.)",NA,NA,NA,NA,NA,"c/o a. s. & r. co. see special information (end of mining list.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nuevo leon",-99.9961947,25.592172
"1259",1284,"mexican lead co.","location, el diente, n. l., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diente n l",-100.3538295,25.6924267
"1260",1286,"sindicato minero fundidor cerralvo bustamante s. a.","location, sierra picachos, n. l., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"picachos n l",-99.9385041,26.1235337
"1261",1287,"sindicato minero fundidor cerralvo bustamante s. a.","p. o., cerralvo, n. l., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cerralvo n l",-99.6025301,26.0797817
"1262",1288,"sindicato minero fundidor cerralvo bustamante s. a.","main office in mexico, apartado 102,, monterrey, n. l.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monterrey n l",-100.3161126,25.6866142
"1263",1289,"sindicato minero fundidor cerralvo bustamante s. a.","lead silver.",NA,NA,NA,NA,"lead silver.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nuevo leon",-99.9961947,25.592172
"1264",1290,"sindicato minero fundidor cerralvo bustamante s. a.","president, ricardo maiz, bilbao, spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ricardo maiz","president","maiz",NA,"ricardo","maiz, r","bilbao spain",-2.9349852,43.2630126
"1265",1291,"sindicato minero fundidor cerralvo bustamante s. a.","grl. Mgr, jose maiz, monterrey, n. l.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jose maiz","grl. Mgr","maiz",NA,"jose","maiz, j","monterrey n l",-100.3161126,25.6866142
"1266",1292,"sindicato minero fundidor cerralvo bustamante s. a.","grl. spt., s. l. maiz, cerralvo, n. l.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s. l. maiz","grl. spt.","maiz",NA,"s","maiz, s","cerralvo n l",-99.6025301,26.0797817
"1267",1294,"cia. minera asarco","c/o a. s. & r. co.",NA,NA,NA,NA,NA,NA,"c/o a. s. & r. co.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"oaxaca",-96.7265889,17.0731842
"1268",1296,"cia. min. natividad y an. s. a.","organized, in oaxaca ., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized, in oaxaca ., ",NA,NA,NA,NA,NA,NA,"oaxaca",-96.7265889,17.0731842
"1269",1297,"cia. min. natividad y an. s. a.","$1.680,000 oro nac",NA,NA,NA,"$1.680,000 oro nac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oaxaca",-96.7265889,17.0731842
"1270",1298,"cia. min. natividad y an. s. a.","location, capulalpan xiacin, oax., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"capulalpan xiacin oax",-98.5666077,19.5850377
"1271",1299,"cia. min. natividad y an. s. a.","this co. is a subsidiary of cia. Min. de peñoles, s. a. see natividad unit of the cia min. de peñoles, s. a.",NA,NA,NA,NA,NA,"this co. is a subsidiary of cia. Min. de peñoles, s. a. see natividad unit of the cia min. de peñoles, s. a.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oaxaca",-96.7265889,17.0731842
"1272",1299,"cia. min. natividad y an. s. a.","p. o., ixtlan de juarez, oax., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"de juarez oax",-96.7265889,17.0731842
"1273",1301,"indiana-oaxaca mining co.","organized, in 1910., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized, in 1910., ",NA,NA,NA,NA,NA,NA,"oaxaca",-96.7265889,17.0731842
"1274",1302,"indiana-oaxaca mining co.","$1. 000,000 u. s. c.","$1. 000,000 u. s. c.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oaxaca",-96.7265889,17.0731842
"1275",1303,"indiana-oaxaca mining co.","location & p. o., sola de vega, oax., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"de vega oax",-96.9794689,16.5116214
"1276",1304,"indiana-oaxaca mining co.","foreign office, 432 american central life bdg. indianapolis, ind., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bdg indianapolis ind",-86.1270729,39.9689747
"1277",1305,"indiana-oaxaca mining co.","gold",NA,NA,NA,NA,"gold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oaxaca",-96.7265889,17.0731842
"1278",1305,"indiana-oaxaca mining co.","this company owns the el carmen, concordia & soledad mines.",NA,NA,NA,NA,NA,"this company owns the el carmen, concordia & soledad mines.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oaxaca",-96.7265889,17.0731842
"1279",1306,"indiana-oaxaca mining co.","mill location, sola de vega, oax., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"de vega oax",-96.9794689,16.5116214
"1280",1307,"indiana-oaxaca mining co.","daily output, 25 metric tons, ",NA,NA,NA,NA,NA,NA,NA,"25 metric tons",NA,NA,NA,NA,NA,NA,NA,NA,"oaxaca",-96.7265889,17.0731842
"1281",1308,"indiana-oaxaca mining co.","president, albert e. sterne, indianapolis, ind.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"albert e. sterne","president","sterne",NA,"albert","sterne, a","indianapolis ind",-86.158068,39.768403
"1282",1309,"indiana-oaxaca mining co.","vice pres, preston c. rubush, indianapolis, ind.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"preston c. rubush","vice pres","rubush",NA,"preston","rubush, p","indianapolis ind",-86.158068,39.768403
"1283",1310,"indiana-oaxaca mining co.","secretary, john b. cockrum, indianapolis, ind.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"john b. cockrum","secretary","cockrum",NA,"john","cockrum, j","indianapolis ind",-86.158068,39.768403
"1284",1311,"indiana-oaxaca mining co.","treasurer, edgar o. hunter, indianapolis, ind.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"edgar o. hunter","treasurer","hunter",NA,"edgar","hunter, e","indianapolis ind",-86.158068,39.768403
"1285",1312,"indiana-oaxaca mining co.","manager, j . emerson gee, vega, oax.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j . emerson gee","manager","emerso",NA,"j","emerso, j","vega oax",-96.9800529,16.5151255
"1286",1314,"minas la leona y jucamaya","location, district of totolapam, oax., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"of totolapam oax",-97.0048242,15.866288
"1287",1315,"minas la leona y jucamaya","p. o., oaxaca, oax., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"o oaxaca oax",-96.7265889,17.0731842
"1288",1316,"minas la leona y jucamaya","mexico city office, gante 1., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"city office gante",3.7252313,51.0545294
"1289",1317,"minas la leona y jucamaya","copper zinc",NA,NA,NA,NA,"copper zinc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oaxaca",-96.7265889,17.0731842
"1290",1318,"minas la leona y jucamaya","chairman, f. w. baker, london, england",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f. w. baker","chairman","baker",NA,"f","baker, f","london england",-0.1277583,51.5073509
"1291",1319,"minas la leona y jucamaya","secretary, b. j. silbert, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b. j. silbert","secretary","silbert",NA,"b","silbert, b","mexico df",-99.133208,19.4326077
"1292",1320,"minas la leona y jucamaya","grl. Mgr., hugh rose, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hugh rose","grl. Mgr.","rose",NA,"hugh","rose, h","mexico df",-99.133208,19.4326077
"1293",1321,"minas la leona y jucamaya","manager, j. t. boyd, aire libre, pue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. t. boyd","manager","boyd",NA,"j","boyd, j","aire libre pue",73.8567437,18.5204303
"1294",1322,"minas la leona y jucamaya","purch. agt., b. j. silbert, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b. j. silbert","purch. agt.","silbert",NA,"b","silbert, b","mexico df",-99.133208,19.4326077
"1295",1323,"minas la leona y jucamaya","mine spt., robert morris, aire libre, pue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robert morris","mine spt.","morris",NA,"robert","morris, r","aire libre pue",73.8567437,18.5204303
"1296",1324,"minas la leona y jucamaya","mill spt., j. t. hunt, aire libre, pue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. t. hunt","mill spt.","hunt",NA,"j","hunt, j","aire libre pue",73.8567437,18.5204303
"1297",1325,"minas la leona y jucamaya","geologist, max m dixon, pachuca, hgo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"max m dixon","geologist","dixon","m","max","dixon, m m","pachuca hgo",-98.7591311,20.1010608
"1298",1326,"minas la leona y jucamaya","metal eng., s. b. mccluskey, fresnillo, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s. b. mccluskey","metal eng.","mccluskey",NA,"s","mccluskey, s","fresnillo zac",-102.8687414,23.1777586
"1299",1327,"minas la leona y jucamaya","master mech., j. r. o'rourke, aire libre, pue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. r. o'rourke","master mech.","rourke",NA,"j","rourke, j","aire libre pue",73.8567437,18.5204303
"1300",1329,"cia. Minera ajuchitlan s. a.","location & p. o., tequisquiapan, qro., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tequisquiapan qro",-99.8850586,20.5187326
"1301",1330,"cia. Minera ajuchitlan s. a.","silver gold.",NA,NA,NA,NA,"silver gold.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queretaro",-100.3898881,20.5887932
"1302",1331,"cia. Minera ajuchitlan s. a.","mill location, tequisquiapan, qro., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tequisquiapan qro",-99.8850586,20.5187326
"1303",1332,"cia. Minera ajuchitlan s. a.","cyanidation., ",NA,NA,NA,NA,NA,NA,NA,NA,"cyanidation.",NA,NA,NA,NA,NA,NA,NA,"queretaro",-100.3898881,20.5887932
"1304",1333,"cia. Minera ajuchitlan s. a.","president, j. n. v. door, new york, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. n. v. door","president","door",NA,"j","door, j","new york",-74.0059728,40.7127753
"1305",1334,"cia. Minera ajuchitlan s. a.","vice-pres, clifton crowell, san antonio, texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"clifton crowell","vice-pres","crowell",NA,"clifton","crowell, c","san antonio texas",-98.4936282,29.4241219
"1306",1335,"cia. Minera ajuchitlan s. a.","grl. Mgr., j. c. brennon, tequisquiapan, qro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. c. brennon","grl. Mgr.","brennon",NA,"j","brennon, j","tequisquiapan qro",-99.8850586,20.5187326
"1307",1336,"cia. Minera ajuchitlan s. a.","grl. Spt, curtis cregg, tequisquiapan, qro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"curtis cregg","grl. Spt","cregg",NA,"curtis","cregg, c","tequisquiapan qro",-99.8850586,20.5187326
"1308",1337,"cia. Minera ajuchitlan s. a.","mech eng., joe. w. canterbury, tequisquiapan, qro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"joe. w. canterbury","mech eng.","canterbury",NA,"joe","canterbury, j","tequisquiapan qro",-99.8850586,20.5187326
"1309",1341,"cia. ferrocarrilera y minera de azufre","location p. o., cerritos, s. p. l., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s p l",-96.9071941,32.9336007
"1310",1342,"cia. ferrocarrilera y minera de azufre","manager, parker c. jones, cerritos, s. l. p.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"parker c. jones","manager","jones",NA,"parker","jones, p","s l p",-95.564873,37.268845
"1311",1344,"cia. metalurgica mexicana san pedro mines","c/o a. s. & r. co. see special information (end of mining list.)",NA,NA,NA,NA,NA,"c/o a. s. & r. co. see special information (end of mining list.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"san luis potosi",-100.9855409,22.1564699
"1312",1344,"cia. metalurgica mexicana san pedro mines","location, san pedro, s. l. p., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s l p",-95.564873,37.268845
"1313",1348,"cia. minera del tiro general","c/ o cia. minera asarco s. a. See special information (end of mining list)",NA,NA,NA,NA,NA,"c/ o cia. minera asarco s. a. See special information (end of mining list)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"san luis potosi",-100.9855409,22.1564699
"1314",1348,"cia. minera del tiro general","location, charcas, s. l. p., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s l p",-95.564873,37.268845
"1315",1350,"cia. minera el barreno y anexas s. a.","location & p. o., san pedro, s. l. p., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s l p",-95.564873,37.268845
"1316",1351,"cia. minera el barreno y anexas s. a.","this co. owns several mines at san pedro, s. l. the company having abandoned completely these properties, Mr. D. B. McAlister is doing some new prospectig on the grounds,",NA,NA,NA,NA,NA,"this co. owns several mines at san pedro, s. l. the company having abandoned completely these properties, Mr. D. B. McAlister is doing some new prospectig on the grounds,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"san luis potosi",-100.9855409,22.1564699
"1317",1351,"cia. minera el barreno y anexas s. a.","mexico city address, avenida uruguary 53, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"address avenida uruguary",-99.1336823,19.4300918
"1318",1352,"cia. minera el barreno y anexas s. a.","mill location, san pedro, s. l. p., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s l p",-95.564873,37.268845
"1319",1353,"cia. minera el barreno y anexas s. a.","cyanidation., ",NA,NA,NA,NA,NA,NA,NA,NA,"cyanidation.",NA,NA,NA,NA,NA,NA,NA,"san luis potosi",-100.9855409,22.1564699
"1320",1354,"cia. minera el barreno y anexas s. a.","daily output, 50 metric tons, ",NA,NA,NA,NA,NA,NA,NA,"50 metric tons",NA,NA,NA,NA,NA,NA,NA,NA,"san luis potosi",-100.9855409,22.1564699
"1321",1355,"cia. minera el barreno y anexas s. a.","president, r. a. lacaud, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"r. a. lacaud","president","lacaud",NA,"r","lacaud, r","mexico df",-99.133208,19.4326077
"1322",1356,"cia. minera el barreno y anexas s. a.","superint., d. b. mcalister, apartado 64, san lucia potosi, s. l. p.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d. b. mcalister, apartado 64","superint.","apartad",NA,"d","apartad, d","s l p",-95.564873,37.268845
"1323",1359,"cia. minera sucesora nueva paz y anexas s. a.","organized, in mexico in 1906., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized, in mexico in 1906., ",NA,NA,NA,NA,NA,NA,"san luis potosi",-100.9855409,22.1564699
"1324",1360,"cia. minera sucesora nueva paz y anexas s. a.","$100,000 oro nac.",NA,NA,NA,"$100,000 oro nac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"san luis potosi",-100.9855409,22.1564699
"1325",1361,"cia. minera sucesora nueva paz y anexas s. a.","location, la paz, s. l. p., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s l p",-95.564873,37.268845
"1326",1362,"cia. minera sucesora nueva paz y anexas s. a.","p. o., matehuala, s. l. p., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s l p",-95.564873,37.268845
"1327",1363,"cia. minera sucesora nueva paz y anexas s. a.","mexico city office, avenida uruguay 70., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"office avenida uruguay",-56.1923572,-34.9031273
"1328",1364,"cia. minera sucesora nueva paz y anexas s. a.","lead silver iron.",NA,NA,NA,NA,"lead silver iron.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"san luis potosi",-100.9855409,22.1564699
"1329",1364,"cia. minera sucesora nueva paz y anexas s. a.","this company owns the santa maria, esmeralda & santa fe mines all located at la paz, s. l. p. see also: minera sucesora nueva paz y an., s. a. at matehuala, s. l. p.",NA,NA,NA,NA,NA,"this company owns the santa maria, esmeralda & santa fe mines all located at la paz, s. l. p. see also: minera sucesora nueva paz y an., s. a. at matehuala, s. l. p.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"san luis potosi",-100.9855409,22.1564699
"1330",1365,"cia. minera sucesora nueva paz y anexas s. a.","president, celestino bustindui, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"celestino bustindui","president","bustindui",NA,"celestino","bustindui, c","mexico df",-99.133208,19.4326077
"1331",1366,"cia. minera sucesora nueva paz y anexas s. a.","secr., alvaro yarza, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alvaro yarza","secr.","yarza",NA,"alvaro","yarza, a","mexico df",-99.133208,19.4326077
"1332",1367,"cia. minera sucesora nueva paz y anexas s. a.","techn. director, miguel eispinosa elenes, matehuala, s. l. p.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"miguel eispinosa elenes","techn. director","elenes","eispinosa","miguel","elenes, m e","s l p",-95.564873,37.268845
"1333",1368,"cia. minera sucesora nueva paz y anexas s. a.","business mgr., victor garate, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"victor garate","business mgr.","garate",NA,"victor","garate, v","mexico df",-99.133208,19.4326077
"1334",1369,"cia. minera sucesora nueva paz y anexas s. a.","ming. eng., carlos nausester, matehuala, s. l. p.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carlos nausester","ming. eng.","nausester",NA,"carlos","nausester, c","s l p",-95.564873,37.268845
"1335",1370,"cia. minera sucesora nueva paz y anexas s. a.","master mech., ramon beovide, matehuala, s. l. p.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ramon beovide","master mech.","beovide",NA,"ramon","beovide, r","s l p",-95.564873,37.268845
"1336",1372,"potosi rio verde railway co.","c/o a. s. & r. co. see special information (end of mining list.)",NA,NA,NA,NA,NA,"c/o a. s. & r. co. see special information (end of mining list.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"san luis potosi",-100.9855409,22.1564699
"1337",1372,"potosi rio verde railway co.","location, san luis potosi, s. l. p., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s l p",-95.564873,37.268845
"1338",1374,"the international ore smelting co.","local office, el salado, s. l. p., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s l p",-95.564873,37.268845
"1339",1375,"the international ore smelting co.","this unit exploits the la durangueña mine.",NA,NA,NA,NA,NA,"this unit exploits the la durangueña mine.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"san luis potosi",-100.9855409,22.1564699
"1340",1375,"the international ore smelting co.","main office in mexico, apatado 136, saltillo, coah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"apatado saltillo coah",-100.997658,25.4202852
"1341",1376,"the international ore smelting co.","officers personnel, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"officers personnel",-100.9855409,22.1564699
"1342",1377,"the international ore smelting co.","same as the saltillo, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"as the saltillo",-100.973678,25.4383234
"1343",1378,"the international ore smelting co.","local mine spt., g. budden, el salado, s. l. p.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"g. budden","local mine spt.","budden",NA,"g","budden, g","s l p",-95.564873,37.268845
"1344",1380,"the republican mining metal co.","organized, in england in june 1903 ., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized, in england in june 1903 ., ",NA,NA,NA,NA,NA,NA,"san luis potosi",-100.9855409,22.1564699
"1345",1381,"the republican mining metal co.","l. 50, 000",NA,"l. 50, 000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"san luis potosi",-100.9855409,22.1564699
"1346",1382,"the republican mining metal co.","main mining ofice, wadley, s. l. p., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s l p",-95.564873,37.268845
"1347",1383,"the republican mining metal co.","mexico city office, plaza de la reforma 2 ., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"de la reforma",-99.1937047,19.4259383
"1348",1384,"the republican mining metal co.","antimony.",NA,NA,NA,NA,"antimony.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"san luis potosi",-100.9855409,22.1564699
